level,src_id,dst_id,src_row,src_col,dst_row,dst_col,cost
1,26167,26129,620,862,618,862,2
1,26166,26207,620,860,622,860,2
1,26166,26167,620,860,620,862,2
1,26166,26165,620,860,620,858,2
1,26166,26128,620,860,618,860,2
1,26165,26206,620,858,622,858,2
1,26165,26166,620,858,620,860,2
1,26165,26164,620,858,620,856,2
1,26165,26127,620,858,618,858,2
1,26164,26205,620,856,622,856,2
1,26164,26165,620,856,620,858,2
1,26164,26163,620,856,620,854,2
1,26164,26126,620,856,618,856,2
1,26163,26204,620,854,622,854,2
1,26163,26164,620,854,620,856,2
1,26163,26162,620,854,620,853,2
1,26163,26125,620,854,618,854,2
1,26162,26203,620,853,622,852,2
1,26162,26163,620,853,620,854,2
1,26162,26124,620,853,619,853,1.5
1,26161,26200,621,846,622,846,1.5
1,26161,26160,621,846,620,844,2
1,26160,26199,620,844,622,844,2
1,26160,26161,620,844,621,846,2
1,26160,26159,620,844,620,842,2
1,26160,26123,620,844,618,844,2
1,26159,26198,620,842,622,842,2
1,26159,26160,620,842,620,844,2
1,26159,26158,620,842,620,840,2
1,26159,26122,620,842,618,842,2
1,26158,26197,620,840,622,840,2
1,26158,26159,620,840,620,842,2
1,26158,26157,620,840,620,838,2
1,26158,26121,620,840,618,840,2
1,26157,26196,620,838,622,838,2
1,26157,26158,620,838,620,840,2
1,26157,26156,620,838,620,837,1.5
1,26157,26120,620,838,618,838,2
1,26156,26195,620,837,622,837,2
1,26156,26157,620,837,620,838,1.5
1,26155,26154,618,1142,618,1140,1.5
1,26155,26116,618,1142,616,1142,1.5
1,26154,26155,618,1140,618,1142,1.5
1,26154,26153,618,1140,618,1138,2
1,26154,26115,618,1140,616,1140,2
1,26153,26194,618,1138,620,1138,1.5
1,26153,26154,618,1138,618,1140,2
1,26153,26152,618,1138,618,1136,2
1,26153,26114,618,1138,616,1138,2
1,26152,26193,618,1136,620,1136,2
1,26152,26153,618,1136,618,1138,2
1,26152,26151,618,1136,618,1135,2
1,26152,26113,618,1136,616,1136,2
1,26151,26192,618,1135,620,1134,2
1,26151,26152,618,1135,618,1136,2
1,26151,26112,618,1135,616,1134,2
1,26150,26189,618,1128,620,1128,2
1,26150,26149,618,1128,618,1126,2
1,26150,26111,618,1128,617,1128,1.5
1,26149,26188,618,1126,620,1126,2
1,26149,26150,618,1126,618,1128,2
1,26149,26148,618,1126,618,1124,2
1,26149,26110,618,1126,616,1126,2
1,26148,26187,618,1124,620,1124,2
1,26148,26149,618,1124,618,1126,2
1,26148,26147,618,1124,618,1122,2
1,26148,26109,618,1124,616,1124,2
1,26147,26186,618,1122,620,1122,2
1,26147,26148,618,1122,618,1124,2
1,26147,26146,618,1122,618,1120,2
1,26147,26108,618,1122,616,1122,2
1,26146,26185,618,1120,620,1120,2
1,26146,26147,618,1120,618,1122,2
1,26146,26145,618,1120,618,1119,1.5
1,26146,26107,618,1120,616,1120,2
1,26145,26184,618,1119,620,1119,2
1,26145,26146,618,1119,618,1120,1.5
1,26145,26106,618,1119,616,1119,2
1,26144,26183,618,930,620,930,2
1,26144,26143,618,930,618,928,2
1,26144,26096,618,930,616,930,2
1,26143,26182,618,928,620,928,2
1,26143,26144,618,928,618,930,2
1,26143,26142,618,928,618,926,2
1,26143,26095,618,928,616,928,2
1,26142,26181,618,926,620,926,2
1,26142,26143,618,926,618,928,2
1,26142,26141,618,926,618,924,2
1,26142,26094,618,926,616,926,2
1,26141,26180,618,924,620,924,2
1,26141,26142,618,924,618,926,2
1,26141,26140,618,924,618,922,2
1,26141,26093,618,924,616,924,2
1,26140,26179,618,922,620,922,2
1,26140,26141,618,922,618,924,2
1,26140,26139,618,922,618,921,1.5
1,26139,26178,618,921,620,921,2
1,26139,26140,618,921,618,922,1.5
1,26139,26092,618,921,617,921,1.5
1,26138,26177,618,882,620,882,2
1,26138,26137,618,882,618,880,2
1,26138,26077,618,882,616,882,2
1,26137,26176,618,880,620,880,2
1,26137,26138,618,880,618,882,2
1,26137,26136,618,880,618,878,2
1,26137,26076,618,880,616,880,2
1,26136,26175,618,878,620,878,2
1,26136,26137,618,878,618,880,2
1,26136,26135,618,878,618,876,2
1,26136,26075,618,878,616,878,2
1,26135,26174,618,876,620,876,2
1,26135,26136,618,876,618,878,2
1,26135,26134,618,876,618,874,2
1,26135,26074,618,876,616,876,2
1,26134,26173,618,874,620,874,2
1,26134,26135,618,874,618,876,2
1,26134,26133,618,874,618,872,2
1,26134,26073,618,874,616,874,2
1,26133,26172,618,872,620,872,2
1,26133,26134,618,872,618,874,2
1,26133,26132,618,872,618,870,2
1,26133,26072,618,872,616,872,2
1,26132,26171,618,870,620,870,2
1,26132,26133,618,870,618,872,2
1,26132,26131,618,870,618,868,2
1,26132,26071,618,870,616,870,2
1,26131,26170,618,868,620,868,2
1,26131,26132,618,868,618,870,2
1,26131,26130,618,868,619,867,1.5
1,26131,26070,618,868,616,868,2
1,26130,26169,619,867,620,866,1.5
1,26130,26131,619,867,618,868,1.5
1,26129,26167,618,862,620,862,2
1,26129,26128,618,862,618,860,2
1,26129,26068,618,862,617,862,1.5
1,26128,26166,618,860,620,860,2
1,26128,26129,618,860,618,862,2
1,26128,26127,618,860,618,858,2
1,26127,26165,618,858,620,858,2
1,26127,26128,618,858,618,860,2
1,26127,26126,618,858,618,856,2
1,26126,26164,618,856,620,856,2
1,26126,26127,618,856,618,858,2
1,26126,26125,618,856,618,854,2
1,26125,26163,618,854,620,854,2
1,26125,26126,618,854,618,856,2
1,26125,26124,618,854,619,853,1.5
1,26125,26067,618,854,616,855,2
1,26124,26162,619,853,620,853,1.5
1,26124,26125,619,853,618,854,1.5
1,26123,26160,618,844,620,844,2
1,26123,26122,618,844,618,842,2
1,26123,26066,618,844,616,844,2
1,26122,26159,618,842,620,842,2
1,26122,26123,618,842,618,844,2
1,26122,26121,618,842,618,840,2
1,26122,26065,618,842,616,842,2
1,26121,26158,618,840,620,840,2
1,26121,26122,618,840,618,842,2
1,26121,26120,618,840,618,838,2
1,26121,26064,618,840,616,840,2
1,26120,26157,618,838,620,838,2
1,26120,26121,618,838,618,840,2
1,26120,26063,618,838,616,838,2
1,26119,26118,616,1150,616,1148,1.5
1,26119,26059,616,1150,614,1150,1.5
1,26118,26119,616,1148,616,1150,1.5
1,26118,26117,616,1148,616,1146,2
1,26118,26058,616,1148,614,1148,2
1,26117,26118,616,1146,616,1148,2
1,26117,26057,616,1146,614,1146,2
1,26116,26155,616,1142,618,1142,1.5
1,26116,26115,616,1142,616,1140,1.5
1,26116,26055,616,1142,614,1142,2
1,26115,26154,616,1140,618,1140,2
1,26115,26116,616,1140,616,1142,1.5
1,26115,26114,616,1140,616,1138,2
1,26115,26054,616,1140,614,1140,2
1,26114,26153,616,1138,618,1138,2
1,26114,26115,616,1138,616,1140,2
1,26114,26113,616,1138,616,1136,2
1,26114,26053,616,1138,614,1138,2
1,26113,26152,616,1136,618,1136,2
1,26113,26114,616,1136,616,1138,2
1,26113,26112,616,1136,616,1134,2
1,26113,26052,616,1136,614,1136,2
1,26112,26151,616,1134,618,1135,2
1,26112,26113,616,1134,616,1136,2
1,26112,26051,616,1134,614,1134,2
1,26111,26150,617,1128,618,1128,1.5
1,26111,26110,617,1128,616,1126,1.5
1,26110,26149,616,1126,618,1126,2
1,26110,26111,616,1126,617,1128,1.5
1,26110,26109,616,1126,616,1124,2
1,26110,26049,616,1126,614,1126,2
1,26109,26148,616,1124,618,1124,2
1,26109,26110,616,1124,616,1126,2
1,26109,26108,616,1124,616,1122,2
1,26109,26048,616,1124,614,1124,2
1,26108,26147,616,1122,618,1122,2
1,26108,26109,616,1122,616,1124,2
1,26108,26107,616,1122,616,1120,2
1,26108,26047,616,1122,614,1122,2
1,26107,26146,616,1120,618,1120,2
1,26107,26108,616,1120,616,1122,2
1,26107,26106,616,1120,616,1119,1.5
1,26107,26046,616,1120,614,1120,2
1,26106,26145,616,1119,618,1119,2
1,26106,26107,616,1119,616,1120,1.5
1,26105,26043,616,1110,614,1111,2
1,26104,26103,616,948,616,946,1.5
1,26104,26042,616,948,614,948,1.5
1,26103,26104,616,946,616,948,1.5
1,26103,26102,616,946,616,944,2
1,26103,26041,616,946,614,946,1.5
1,26102,26103,616,944,616,946,2
1,26102,26101,616,944,616,942,2
1,26102,26040,616,944,614,944,1.5
1,26101,26102,616,942,616,944,2
1,26101,26100,616,942,616,940,2
1,26101,26039,616,942,614,942,1.5
1,26100,26101,616,940,616,942,2
1,26100,26099,616,940,616,938,2
1,26100,26038,616,940,614,940,1.5
1,26099,26100,616,938,616,940,2
1,26099,26098,616,938,616,937,1.5
1,26099,26037,616,938,614,938,1.5
1,26098,26099,616,937,616,938,1.5
1,26098,26036,616,937,614,937,1.5
1,26097,26096,617,932,616,930,1.5
1,26096,26144,616,930,618,930,2
1,26096,26097,616,930,617,932,1.5
1,26096,26095,616,930,616,928,2
1,26096,26034,616,930,614,930,2
1,26095,26143,616,928,618,928,2
1,26095,26096,616,928,616,930,2
1,26095,26094,616,928,616,926,2
1,26095,26033,616,928,614,928,2
1,26094,26142,616,926,618,926,2
1,26094,26095,616,926,616,928,2
1,26094,26093,616,926,616,924,2
1,26094,26032,616,926,614,926,2
1,26093,26141,616,924,618,924,2
1,26093,26094,616,924,616,926,2
1,26093,26031,616,924,614,924,2
1,26092,26139,617,921,618,921,1.5
1,26091,26090,616,918,616,916,1.5
1,26090,26091,616,916,616,918,1.5
1,26090,26089,616,916,616,914,2
1,26090,26030,616,916,614,916,1.5
1,26089,26090,616,914,616,916,2
1,26089,26088,616,914,616,912,2
1,26089,26029,616,914,614,914,1.5
1,26088,26089,616,912,616,914,2
1,26088,26087,616,912,616,910,2
1,26088,26028,616,912,614,912,1.5
1,26087,26088,616,910,616,912,2
1,26087,26086,616,910,616,908,2
1,26087,26027,616,910,614,910,1.5
1,26086,26087,616,908,616,910,2
1,26086,26085,616,908,616,906,2
1,26086,26026,616,908,614,908,1.5
1,26085,26086,616,906,616,908,2
1,26085,26084,616,906,616,904,2
1,26085,26025,616,906,614,906,1.5
1,26084,26085,616,904,616,906,2
1,26084,26083,616,904,616,902,2
1,26084,26024,616,904,614,904,1.5
1,26083,26084,616,902,616,904,2
1,26083,26082,616,902,616,900,2
1,26083,26023,616,902,614,902,1.5
1,26082,26083,616,900,616,902,2
1,26082,26081,616,900,616,898,2
1,26082,26022,616,900,614,900,1.5
1,26081,26082,616,898,616,900,2
1,26081,26080,616,898,616,896,2
1,26081,26021,616,898,614,898,1.5
1,26080,26081,616,896,616,898,2
1,26080,26079,616,896,616,895,1.5
1,26080,26020,616,896,614,896,1.5
1,26079,26080,616,895,616,896,1.5
1,26079,26019,616,895,614,895,1.5
1,26078,26077,616,884,616,882,2
1,26078,26014,616,884,614,884,2
1,26077,26138,616,882,618,882,2
1,26077,26078,616,882,616,884,2
1,26077,26076,616,882,616,880,2
1,26077,26013,616,882,614,882,2
1,26076,26137,616,880,618,880,2
1,26076,26077,616,880,616,882,2
1,26076,26075,616,880,616,878,2
1,26076,26012,616,880,614,880,2
1,26075,26136,616,878,618,878,2
1,26075,26076,616,878,616,880,2
1,26075,26074,616,878,616,876,2
1,26075,26011,616,878,614,878,2
1,26074,26135,616,876,618,876,2
1,26074,26075,616,876,616,878,2
1,26074,26073,616,876,616,874,2
1,26074,26010,616,876,614,876,2
1,26073,26134,616,874,618,874,2
1,26073,26074,616,874,616,876,2
1,26073,26072,616,874,616,872,2
1,26073,26009,616,874,614,874,2
1,26072,26133,616,872,618,872,2
1,26072,26073,616,872,616,874,2
1,26072,26071,616,872,616,870,2
1,26072,26008,616,872,614,872,2
1,26071,26132,616,870,618,870,2
1,26071,26072,616,870,616,872,2
1,26071,26070,616,870,616,868,2
1,26071,26007,616,870,614,870,2
1,26070,26131,616,868,618,868,2
1,26070,26071,616,868,616,870,2
1,26070,26069,616,868,616,867,1.5
1,26070,26006,616,868,614,868,2
1,26069,26070,616,867,616,868,1.5
1,26069,26005,616,867,614,866,1.5
1,26068,26129,617,862,618,862,1.5
1,26067,26125,616,855,618,854,2
1,26067,26004,616,855,615,855,1.5
1,26066,26123,616,844,618,844,2
1,26066,26065,616,844,616,842,2
1,26066,26001,616,844,614,844,2
1,26065,26122,616,842,618,842,2
1,26065,26066,616,842,616,844,2
1,26065,26064,616,842,616,840,2
1,26065,26000,616,842,614,842,2
1,26064,26121,616,840,618,840,2
1,26064,26065,616,840,616,842,2
1,26064,26063,616,840,616,838,2
1,26064,25999,616,840,614,840,2
1,26063,26120,616,838,618,838,2
1,26063,26064,616,838,616,840,2
1,26063,26062,616,838,616,836,2
1,26063,25998,616,838,614,838,2
1,26062,26063,616,836,616,838,2
1,26062,26061,616,836,616,835,1.5
1,26062,25997,616,836,614,836,2
1,26061,26062,616,835,616,836,1.5
1,26061,25996,616,835,614,834,1.5
1,26060,25994,616,830,614,830,1.5
1,26059,26119,614,1150,616,1150,1.5
1,26059,26058,614,1150,614,1148,2
1,26058,26118,614,1148,616,1148,2
1,26058,26059,614,1148,614,1150,2
1,26058,26057,614,1148,614,1146,2
1,26058,25990,614,1148,613,1148,1.5
1,26057,26117,614,1146,616,1146,2
1,26057,26058,614,1146,614,1148,2
1,26057,26056,614,1146,614,1144,2
1,26057,25989,614,1146,612,1146,2
1,26056,26057,614,1144,614,1146,2
1,26056,26055,614,1144,614,1142,2
1,26056,25988,614,1144,612,1144,2
1,26055,26116,614,1142,616,1142,2
1,26055,26056,614,1142,614,1144,2
1,26055,26054,614,1142,614,1140,2
1,26055,25987,614,1142,612,1142,2
1,26054,26115,614,1140,616,1140,2
1,26054,26055,614,1140,614,1142,2
1,26054,26053,614,1140,614,1138,2
1,26054,25986,614,1140,612,1140,2
1,26053,26114,614,1138,616,1138,2
1,26053,26054,614,1138,614,1140,2
1,26053,26052,614,1138,614,1136,2
1,26053,25985,614,1138,612,1138,2
1,26052,26113,614,1136,616,1136,2
1,26052,26053,614,1136,614,1138,2
1,26052,26051,614,1136,614,1134,2
1,26052,25984,614,1136,612,1136,2
1,26051,26112,614,1134,616,1134,2
1,26051,26052,614,1134,614,1136,2
1,26051,25983,614,1134,612,1134,2
1,26050,26049,614,1128,614,1126,1.5
1,26050,25980,614,1128,612,1128,1.5
1,26049,26110,614,1126,616,1126,2
1,26049,26050,614,1126,614,1128,1.5
1,26049,26048,614,1126,614,1124,2
1,26049,25979,614,1126,612,1126,2
1,26048,26109,614,1124,616,1124,2
1,26048,26049,614,1124,614,1126,2
1,26048,26047,614,1124,614,1122,2
1,26048,25978,614,1124,612,1124,2
1,26047,26108,614,1122,616,1122,2
1,26047,26048,614,1122,614,1124,2
1,26047,26046,614,1122,614,1120,2
1,26047,25977,614,1122,612,1122,2
1,26046,26107,614,1120,616,1120,2
1,26046,26047,614,1120,614,1122,2
1,26046,25976,614,1120,612,1120,2
1,26045,26044,614,1114,614,1112,2
1,26045,25974,614,1114,612,1114,2
1,26044,26045,614,1112,614,1114,2
1,26044,26043,614,1112,614,1111,1.5
1,26044,25973,614,1112,612,1112,2
1,26043,26105,614,1111,616,1110,2
1,26043,26044,614,1111,614,1112,1.5
1,26043,25972,614,1111,612,1111,2
1,26042,26104,614,948,616,948,1.5
1,26042,26041,614,948,614,946,2
1,26042,25969,614,948,612,948,2
1,26041,26103,614,946,616,946,1.5
1,26041,26042,614,946,614,948,2
1,26041,26040,614,946,614,944,2
1,26041,25968,614,946,612,946,2
1,26040,26102,614,944,616,944,1.5
1,26040,26041,614,944,614,946,2
1,26040,26039,614,944,614,942,2
1,26040,25967,614,944,612,944,2
1,26039,26101,614,942,616,942,1.5
1,26039,26040,614,942,614,944,2
1,26039,26038,614,942,614,940,2
1,26039,25966,614,942,612,942,2
1,26038,26100,614,940,616,940,1.5
1,26038,26039,614,940,614,942,2
1,26038,26037,614,940,614,938,2
1,26038,25965,614,940,612,940,2
1,26037,26099,614,938,616,938,1.5
1,26037,26038,614,938,614,940,2
1,26037,26036,614,938,614,937,1.5
1,26037,25964,614,938,612,938,2
1,26036,26098,614,937,616,937,1.5
1,26036,26037,614,937,614,938,1.5
1,26036,25963,614,937,612,936,2
1,26035,26034,614,932,614,930,1.5
1,26035,25961,614,932,612,932,1.5
1,26034,26096,614,930,616,930,2
1,26034,26035,614,930,614,932,1.5
1,26034,26033,614,930,614,928,2
1,26034,25960,614,930,612,930,2
1,26033,26095,614,928,616,928,2
1,26033,26034,614,928,614,930,2
1,26033,26032,614,928,614,926,2
1,26033,25959,614,928,612,928,2
1,26032,26094,614,926,616,926,2
1,26032,26033,614,926,614,928,2
1,26032,26031,614,926,614,924,2
1,26032,25958,614,926,612,926,2
1,26031,26093,614,924,616,924,2
1,26031,26032,614,924,614,926,2
1,26031,25957,614,924,612,924,2
1,26030,26090,614,916,616,916,1.5
1,26030,26029,614,916,614,914,1.5
1,26030,25955,614,916,612,916,2
1,26029,26089,614,914,616,914,1.5
1,26029,26030,614,914,614,916,1.5
1,26029,26028,614,914,614,912,2
1,26029,25954,614,914,612,914,2
1,26028,26088,614,912,616,912,1.5
1,26028,26029,614,912,614,914,2
1,26028,26027,614,912,614,910,2
1,26028,25953,614,912,612,912,2
1,26027,26087,614,910,616,910,1.5
1,26027,26028,614,910,614,912,2
1,26027,26026,614,910,614,908,2
1,26027,25952,614,910,612,910,2
1,26026,26086,614,908,616,908,1.5
1,26026,26027,614,908,614,910,2
1,26026,26025,614,908,614,906,2
1,26026,25951,614,908,612,908,2
1,26025,26085,614,906,616,906,1.5
1,26025,26026,614,906,614,908,2
1,26025,26024,614,906,614,904,2
1,26025,25950,614,906,612,906,2
1,26024,26084,614,904,616,904,1.5
1,26024,26025,614,904,614,906,2
1,26024,26023,614,904,614,902,2
1,26024,25949,614,904,612,904,2
1,26023,26083,614,902,616,902,1.5
1,26023,26024,614,902,614,904,2
1,26023,26022,614,902,614,900,2
1,26023,25948,614,902,612,902,2
1,26022,26082,614,900,616,900,1.5
1,26022,26023,614,900,614,902,2
1,26022,26021,614,900,614,898,2
1,26022,25947,614,900,612,900,2
1,26021,26081,614,898,616,898,1.5
1,26021,26022,614,898,614,900,2
1,26021,26020,614,898,614,896,2
1,26021,25946,614,898,612,898,2
1,26020,26080,614,896,616,896,1.5
1,26020,26021,614,896,614,898,2
1,26020,26019,614,896,614,895,1.5
1,26020,25945,614,896,612,896,2
1,26019,26079,614,895,616,895,1.5
1,26019,26020,614,895,614,896,1.5
1,26018,26017,614,892,614,890,1.5
1,26017,26018,614,890,614,892,1.5
1,26017,26016,614,890,614,888,2
1,26017,25944,614,890,612,890,1.5
1,26016,26017,614,888,614,890,2
1,26016,26015,614,888,614,886,2
1,26016,25943,614,888,612,888,1.5
1,26015,26016,614,886,614,888,2
1,26015,26014,614,886,614,884,2
1,26015,25942,614,886,612,886,1.5
1,26014,26078,614,884,616,884,2
1,26014,26015,614,884,614,886,2
1,26014,26013,614,884,614,882,2
1,26014,25941,614,884,612,884,2
1,26013,26077,614,882,616,882,2
1,26013,26014,614,882,614,884,2
1,26013,26012,614,882,614,880,2
1,26013,25940,614,882,612,882,2
1,26012,26076,614,880,616,880,2
1,26012,26013,614,880,614,882,2
1,26012,26011,614,880,614,878,2
1,26012,25939,614,880,612,880,2
1,26011,26075,614,878,616,878,2
1,26011,26012,614,878,614,880,2
1,26011,26010,614,878,614,876,2
1,26011,25938,614,878,612,878,2
1,26010,26074,614,876,616,876,2
1,26010,26011,614,876,614,878,2
1,26010,26009,614,876,614,874,2
1,26010,25937,614,876,612,876,2
1,26009,26073,614,874,616,874,2
1,26009,26010,614,874,614,876,2
1,26009,26008,614,874,614,872,2
1,26009,25936,614,874,612,874,2
1,26008,26072,614,872,616,872,2
1,26008,26009,614,872,614,874,2
1,26008,26007,614,872,614,870,2
1,26008,25935,614,872,612,872,2
1,26007,26071,614,870,616,870,2
1,26007,26008,614,870,614,872,2
1,26007,26006,614,870,614,868,2
1,26007,25934,614,870,612,870,2
1,26006,26070,614,868,616,868,2
1,26006,26007,614,868,614,870,2
1,26006,26005,614,868,614,866,2
1,26006,25933,614,868,612,868,2
1,26005,26069,614,866,616,867,1.5
1,26005,26006,614,866,614,868,2
1,26005,25932,614,866,612,866,2
1,26004,26067,615,855,616,855,1.5
1,26003,26002,614,848,614,846,2
1,26003,25928,614,848,612,848,1.5
1,26002,26003,614,846,614,848,2
1,26002,26001,614,846,614,844,2
1,26002,25927,614,846,612,846,2
1,26001,26066,614,844,616,844,2
1,26001,26002,614,844,614,846,2
1,26001,26000,614,844,614,842,2
1,26001,25926,614,844,612,844,2
1,26000,26065,614,842,616,842,2
1,26000,26001,614,842,614,844,2
1,26000,25999,614,842,614,840,2
1,26000,25925,614,842,612,842,2
1,25999,26064,614,840,616,840,2
1,25999,26000,614,840,614,842,2
1,25999,25998,614,840,614,838,2
1,25999,25924,614,840,612,840,2
1,25998,26063,614,838,616,838,2
1,25998,25999,614,838,614,840,2
1,25998,25997,614,838,614,836,2
1,25998,25923,614,838,612,838,2
1,25997,26062,614,836,616,836,2
1,25997,25998,614,836,614,838,2
1,25997,25996,614,836,614,834,2
1,25997,25922,614,836,612,836,2
1,25996,26061,614,834,616,835,1.5
1,25996,25997,614,834,614,836,2
1,25996,25995,614,834,614,832,2
1,25996,25921,614,834,612,834,2
1,25995,25996,614,832,614,834,2
1,25995,25994,614,832,614,830,2
1,25995,25920,614,832,612,832,2
1,25994,26060,614,830,616,830,1.5
1,25994,25995,614,830,614,832,2
1,25994,25993,614,830,614,828,2
1,25994,25919,614,830,612,830,2
1,25993,25994,614,828,614,830,2
1,25993,25992,614,828,614,826,2
1,25993,25918,614,828,612,828,1.5
1,25992,25993,614,826,614,828,2
1,25992,25991,614,826,614,824,2
1,25992,25917,614,826,612,826,1.5
1,25991,25992,614,824,614,826,2
1,25991,25916,614,824,612,824,1.5
1,25990,26058,613,1148,614,1148,1.5
1,25990,25989,613,1148,612,1146,1.5
1,25989,26057,612,1146,614,1146,2
1,25989,25990,612,1146,613,1148,1.5
1,25989,25988,612,1146,612,1144,2
1,25989,25914,612,1146,610,1146,2
1,25988,26056,612,1144,614,1144,2
1,25988,25989,612,1144,612,1146,2
1,25988,25987,612,1144,612,1142,2
1,25988,25913,612,1144,610,1144,2
1,25987,26055,612,1142,614,1142,2
1,25987,25988,612,1142,612,1144,2
1,25987,25986,612,1142,612,1140,2
1,25987,25912,612,1142,610,1142,2
1,25986,26054,612,1140,614,1140,2
1,25986,25987,612,1140,612,1142,2
1,25986,25985,612,1140,612,1138,2
1,25986,25911,612,1140,610,1140,2
1,25985,26053,612,1138,614,1138,2
1,25985,25986,612,1138,612,1140,2
1,25985,25984,612,1138,612,1136,2
1,25985,25910,612,1138,610,1138,2
1,25984,26052,612,1136,614,1136,2
1,25984,25985,612,1136,612,1138,2
1,25984,25983,612,1136,612,1134,2
1,25984,25909,612,1136,610,1136,2
1,25983,26051,612,1134,614,1134,2
1,25983,25984,612,1134,612,1136,2
1,25983,25982,612,1134,612,1132,2
1,25983,25908,612,1134,610,1134,2
1,25982,25983,612,1132,612,1134,2
1,25982,25981,612,1132,612,1130,2
1,25982,25907,612,1132,610,1132,2
1,25981,25982,612,1130,612,1132,2
1,25981,25980,612,1130,612,1128,2
1,25981,25906,612,1130,610,1130,2
1,25980,26050,612,1128,614,1128,1.5
1,25980,25981,612,1128,612,1130,2
1,25980,25979,612,1128,612,1126,2
1,25980,25905,612,1128,610,1128,2
1,25979,26049,612,1126,614,1126,2
1,25979,25980,612,1126,612,1128,2
1,25979,25978,612,1126,612,1124,2
1,25979,25904,612,1126,610,1126,2
